timestamp,seq_num,voltage,current,power
2025-07-03T18:51:58.982098,50,3.336,0.096,0.320256
2025-07-03T18:51:58.982137,51,3.32,0.097,0.32204
2025-07-03T18:51:58.982175,52,3.326,0.096,0.319296
2025-07-03T18:51:58.982212,53,3.324,0.095,0.31578
2025-07-03T18:51:58.982250,54,3.323,0.094,0.312362
2025-07-03T18:51:59.936521,54,3.327,0.094,0.312738
2025-07-03T18:51:59.936660,55,3.305,0.093,0.307365
2025-07-03T18:51:59.936716,56,3.307,0.094,0.31085799999999997
2025-07-03T18:51:59.936747,57,3.3,0.092,0.3036
2025-07-03T18:51:59.936781,58,3.3,0.092,0.3036
2025-07-03T18:51:59.936819,59,3.297,0.093,0.30662100000000003
2025-07-03T18:51:59.936847,60,3.292,0.091,0.29957199999999995
2025-07-03T18:51:59.936873,61,3.299,0.092,0.303508
2025-07-03T18:51:59.936896,62,3.3,0.091,0.30029999999999996
2025-07-03T18:51:59.936921,63,3.282,0.09,0.29538
2025-07-03T18:52:00.426109,55,3.327,0.094,0.312738
2025-07-03T18:52:00.426246,56,3.305,0.093,0.307365
2025-07-03T18:52:00.426293,57,3.307,0.094,0.31085799999999997
2025-07-03T18:52:00.426324,58,3.3,0.092,0.3036
2025-07-03T18:52:00.426350,59,3.3,0.092,0.3036
2025-07-03T18:52:00.426375,60,3.297,0.093,0.30662100000000003
2025-07-03T18:52:00.426400,61,3.292,0.091,0.29957199999999995
2025-07-03T18:52:00.426425,62,3.299,0.092,0.303508
2025-07-03T18:52:00.426449,63,3.3,0.091,0.30029999999999996
2025-07-03T18:52:00.426483,64,3.282,0.09,0.29538
2025-07-03T18:52:00.426507,65,3.286,0.091,0.299026
2025-07-03T18:52:01.336205,65,3.286,0.091,0.299026
2025-07-03T18:52:01.336382,66,3.279,0.091,0.29838899999999996
2025-07-03T18:52:01.336464,67,3.271,0.09,0.29439
2025-07-03T18:52:01.336516,68,3.277,0.09,0.29493
2025-07-03T18:52:01.336561,69,3.276,0.09,0.29484
2025-07-03T18:52:01.336604,70,3.278,0.091,0.298298
2025-07-03T18:52:01.336644,71,3.263,0.091,0.296933
2025-07-03T18:52:01.336683,72,3.259,0.09,0.29330999999999996
2025-07-03T18:52:01.336741,73,3.255,0.09,0.29295
2025-07-03T18:52:01.336780,74,3.268,0.09,0.29412
2025-07-03T18:52:01.735750,66,3.286,0.091,0.299026
2025-07-03T18:52:01.735911,67,3.279,0.091,0.29838899999999996
2025-07-03T18:52:01.735960,68,3.271,0.09,0.29439
2025-07-03T18:52:01.736027,69,3.277,0.09,0.29493
2025-07-03T18:52:01.736074,70,3.276,0.09,0.29484
2025-07-03T18:52:01.736114,71,3.278,0.091,0.298298
2025-07-03T18:52:01.736155,72,3.263,0.091,0.296933
2025-07-03T18:52:01.736196,73,3.259,0.09,0.29330999999999996
2025-07-03T18:52:01.736236,74,3.255,0.09,0.29295
2025-07-03T18:52:01.736277,75,3.268,0.09,0.29412
2025-07-03T18:52:01.736316,76,3.269,0.091,0.297479
2025-07-03T18:52:02.751035,76,3.249,0.091,0.295659
2025-07-03T18:52:02.751200,77,3.249,0.091,0.295659
2025-07-03T18:52:02.751253,78,3.246,0.091,0.295386
2025-07-03T18:52:02.751293,79,3.259,0.091,0.29656899999999997
2025-07-03T18:52:02.751331,80,3.256,0.093,0.30280799999999997
2025-07-03T18:52:02.751367,81,3.249,0.093,0.302157
2025-07-03T18:52:02.751402,82,3.257,0.093,0.30290100000000003
2025-07-03T18:52:02.751439,83,3.25,0.093,0.30225
2025-07-03T18:52:02.751476,84,3.243,0.093,0.301599
2025-07-03T18:52:02.751511,85,3.24,0.095,0.3078
2025-07-03T18:52:03.150727,77,3.249,0.091,0.295659
2025-07-03T18:52:03.150915,78,3.249,0.091,0.295659
2025-07-03T18:52:03.151000,79,3.246,0.091,0.295386
2025-07-03T18:52:03.151063,80,3.259,0.091,0.29656899999999997
2025-07-03T18:52:03.151125,81,3.256,0.093,0.30280799999999997
2025-07-03T18:52:03.151232,82,3.249,0.093,0.302157
2025-07-03T18:52:03.151310,83,3.257,0.093,0.30290100000000003
2025-07-03T18:52:03.151373,84,3.25,0.093,0.30225
2025-07-03T18:52:03.151436,85,3.243,0.093,0.301599
2025-07-03T18:52:03.151498,86,3.24,0.095,0.3078
2025-07-03T18:52:03.151555,87,3.241,0.095,0.30789500000000003
2025-07-03T18:52:04.135712,87,3.259,0.096,0.312864
2025-07-03T18:52:04.135896,88,3.259,0.097,0.316123
2025-07-03T18:52:04.135985,89,3.257,0.097,0.315929
2025-07-03T18:52:04.136049,90,3.261,0.097,0.316317
2025-07-03T18:52:04.136098,91,3.255,0.098,0.31899
2025-07-03T18:52:04.136146,92,3.253,0.099,0.322047
2025-07-03T18:52:04.136194,93,3.257,0.099,0.32244300000000004
2025-07-03T18:52:04.136242,94,3.267,0.1,0.3267
2025-07-03T18:52:04.136289,95,3.255,0.1,0.3255
2025-07-03T18:52:04.136336,96,3.263,0.101,0.329563
2025-07-03T18:52:04.635953,88,3.259,0.096,0.312864
2025-07-03T18:52:04.636151,89,3.259,0.097,0.316123
2025-07-03T18:52:04.636221,90,3.257,0.097,0.315929
2025-07-03T18:52:04.636266,91,3.261,0.097,0.316317
2025-07-03T18:52:04.636310,92,3.255,0.098,0.31899
2025-07-03T18:52:04.636359,93,3.253,0.099,0.322047
2025-07-03T18:52:04.636399,94,3.257,0.099,0.32244300000000004
2025-07-03T18:52:04.636438,95,3.267,0.1,0.3267
2025-07-03T18:52:04.636476,96,3.255,0.1,0.3255
2025-07-03T18:52:04.636515,97,3.263,0.101,0.329563
2025-07-03T18:52:04.636552,98,3.256,0.103,0.33536799999999994
2025-07-03T18:52:05.540981,98,3.258,0.102,0.332316
2025-07-03T18:52:05.541198,99,3.266,0.104,0.33966399999999997
2025-07-03T18:52:05.541275,100,3.279,0.103,0.33773699999999995
2025-07-03T18:52:05.541322,101,3.274,0.104,0.34049599999999997
2025-07-03T18:52:05.541363,102,3.271,0.104,0.340184
2025-07-03T18:52:05.541401,103,3.283,0.106,0.347998
2025-07-03T18:52:05.541439,104,3.278,0.106,0.347468
2025-07-03T18:52:05.541477,105,3.291,0.107,0.352137
2025-07-03T18:52:05.541515,106,3.292,0.107,0.35224399999999995
2025-07-03T18:52:05.541553,107,3.294,0.107,0.352458
2025-07-03T18:52:06.056677,99,3.258,0.102,0.332316
2025-07-03T18:52:06.057127,100,3.266,0.104,0.33966399999999997
2025-07-03T18:52:06.057498,101,3.279,0.103,0.33773699999999995
2025-07-03T18:52:06.057728,102,3.274,0.104,0.34049599999999997
2025-07-03T18:52:06.057928,103,3.271,0.104,0.340184
2025-07-03T18:52:06.058120,104,3.283,0.106,0.347998
2025-07-03T18:52:06.058306,105,3.278,0.106,0.347468
2025-07-03T18:52:06.058489,106,3.291,0.107,0.352137
2025-07-03T18:52:06.058683,107,3.292,0.107,0.35224399999999995
2025-07-03T18:52:06.058924,108,3.294,0.107,0.352458
2025-07-03T18:52:06.059120,109,3.287,0.108,0.354996
2025-07-03T18:52:06.956639,109,3.298,0.108,0.356184
2025-07-03T18:52:06.956792,110,3.292,0.109,0.358828
2025-07-03T18:52:06.956836,111,3.306,0.109,0.360354
2025-07-03T18:52:06.956864,112,3.312,0.109,0.361008
2025-07-03T18:52:06.956890,113,3.301,0.11,0.36311000000000004
2025-07-03T18:52:06.956916,114,3.317,0.109,0.361553
2025-07-03T18:52:06.956940,115,3.315,0.109,0.361335
2025-07-03T18:52:06.956964,116,3.317,0.11,0.36487
2025-07-03T18:52:06.956988,117,3.312,0.11,0.36432
2025-07-03T18:52:06.957012,118,3.333,0.109,0.36329700000000004
2025-07-03T18:52:07.625774,110,3.298,0.108,0.356184
2025-07-03T18:52:07.625914,111,3.292,0.109,0.358828
2025-07-03T18:52:07.625957,112,3.306,0.109,0.360354
2025-07-03T18:52:07.625986,113,3.312,0.109,0.361008
2025-07-03T18:52:07.626012,114,3.301,0.11,0.36311000000000004
2025-07-03T18:52:07.626038,115,3.317,0.109,0.361553
2025-07-03T18:52:07.626062,116,3.315,0.109,0.361335
2025-07-03T18:52:07.626086,117,3.317,0.11,0.36487
2025-07-03T18:52:07.626110,118,3.312,0.11,0.36432
2025-07-03T18:52:07.626134,119,3.333,0.109,0.36329700000000004
2025-07-03T18:52:07.626159,120,3.337,0.11,0.36707
2025-07-03T18:52:08.534108,120,3.339,0.11,0.36729
2025-07-03T18:52:08.534267,121,3.322,0.109,0.36209800000000003
2025-07-03T18:52:08.534330,122,3.34,0.11,0.3674
2025-07-03T18:52:08.534370,123,3.341,0.111,0.37085100000000004
2025-07-03T18:52:08.534410,124,3.338,0.109,0.363842
2025-07-03T18:52:08.534439,125,3.337,0.108,0.360396
2025-07-03T18:52:08.534464,126,3.342,0.109,0.364278
2025-07-03T18:52:08.534488,127,3.346,0.108,0.361368
2025-07-03T18:52:08.534512,128,3.336,0.108,0.360288
2025-07-03T18:52:08.534535,129,3.352,0.107,0.358664
2025-07-03T18:52:09.101669,121,3.339,0.11,0.36729
2025-07-03T18:52:09.101858,122,3.322,0.109,0.36209800000000003
2025-07-03T18:52:09.101936,123,3.34,0.11,0.3674
2025-07-03T18:52:09.101993,124,3.341,0.111,0.37085100000000004
2025-07-03T18:52:09.102034,125,3.338,0.109,0.363842
2025-07-03T18:52:09.102081,126,3.337,0.108,0.360396
2025-07-03T18:52:09.102117,127,3.342,0.109,0.364278
2025-07-03T18:52:09.102153,128,3.346,0.108,0.361368
2025-07-03T18:52:09.102188,129,3.336,0.108,0.360288
2025-07-03T18:52:09.102257,130,3.352,0.107,0.358664
2025-07-03T18:52:09.102307,131,3.347,0.108,0.361476
2025-07-03T18:52:09.564071,122,3.339,0.11,0.36729
2025-07-03T18:52:09.564226,123,3.322,0.109,0.36209800000000003
2025-07-03T18:52:09.564273,124,3.34,0.11,0.3674
2025-07-03T18:52:09.564739,125,3.341,0.111,0.37085100000000004
2025-07-03T18:52:09.564916,126,3.338,0.109,0.363842
2025-07-03T18:52:09.565246,127,3.337,0.108,0.360396
2025-07-03T18:52:09.565527,128,3.342,0.109,0.364278
2025-07-03T18:52:09.565770,129,3.346,0.108,0.361368
2025-07-03T18:52:09.565991,130,3.336,0.108,0.360288
2025-07-03T18:52:09.566189,131,3.352,0.107,0.358664
2025-07-03T18:52:09.566403,132,3.347,0.108,0.361476
2025-07-03T18:52:09.566606,133,3.339,0.107,0.357273
2025-07-03T18:52:10.491129,132,3.344,0.107,0.35780799999999996
2025-07-03T18:52:10.491283,133,3.356,0.107,0.35909199999999997
2025-07-03T18:52:10.491342,134,3.359,0.106,0.356054
2025-07-03T18:52:10.491373,135,3.36,0.105,0.35279999999999995
2025-07-03T18:52:10.491400,136,3.353,0.105,0.352065
2025-07-03T18:52:10.491424,137,3.352,0.104,0.348608
2025-07-03T18:52:10.491448,138,3.345,0.105,0.351225
2025-07-03T18:52:10.491481,139,3.339,0.103,0.343917
2025-07-03T18:52:10.491508,140,3.347,0.103,0.34474099999999996
2025-07-03T18:52:10.491533,141,3.341,0.103,0.344123
2025-07-03T18:52:10.991681,133,3.344,0.107,0.35780799999999996
2025-07-03T18:52:10.992064,134,3.356,0.107,0.35909199999999997
2025-07-03T18:52:10.992286,135,3.359,0.106,0.356054
2025-07-03T18:52:10.992480,136,3.36,0.105,0.35279999999999995
2025-07-03T18:52:10.992658,137,3.353,0.105,0.352065
2025-07-03T18:52:10.992832,138,3.352,0.104,0.348608
2025-07-03T18:52:10.992974,139,3.345,0.105,0.351225
2025-07-03T18:52:10.993122,140,3.339,0.103,0.343917
2025-07-03T18:52:10.993306,141,3.347,0.103,0.34474099999999996
2025-07-03T18:52:10.993448,142,3.341,0.103,0.344123
2025-07-03T18:52:10.993587,143,3.353,0.101,0.33865300000000004
2025-07-03T18:52:11.921684,143,3.349,0.101,0.338249
2025-07-03T18:52:11.922071,144,3.333,0.1,0.33330000000000004
2025-07-03T18:52:11.922362,145,3.332,0.099,0.329868
2025-07-03T18:52:11.922519,146,3.345,0.098,0.32781000000000005
2025-07-03T18:52:11.922662,147,3.332,0.097,0.323204
2025-07-03T18:52:11.922813,148,3.326,0.098,0.325948
2025-07-03T18:52:11.922972,149,3.331,0.096,0.319776
2025-07-03T18:52:11.923114,150,3.334,0.097,0.323398
2025-07-03T18:52:11.923245,151,3.329,0.095,0.316255
2025-07-03T18:52:11.923373,152,3.317,0.096,0.31843200000000005
2025-07-03T18:52:12.406601,144,3.349,0.101,0.338249
2025-07-03T18:52:12.406772,145,3.333,0.1,0.33330000000000004
2025-07-03T18:52:12.406842,146,3.332,0.099,0.329868
2025-07-03T18:52:12.406887,147,3.345,0.098,0.32781000000000005
2025-07-03T18:52:12.406929,148,3.332,0.097,0.323204
2025-07-03T18:52:12.406967,149,3.326,0.098,0.325948
2025-07-03T18:52:12.407006,150,3.331,0.096,0.319776
2025-07-03T18:52:12.407044,151,3.334,0.097,0.323398
2025-07-03T18:52:12.407080,152,3.329,0.095,0.316255
2025-07-03T18:52:12.407117,153,3.317,0.096,0.31843200000000005
2025-07-03T18:52:12.407155,154,3.313,0.094,0.31142200000000003
2025-07-03T18:52:13.306504,154,3.327,0.093,0.309411
2025-07-03T18:52:13.306644,155,3.317,0.093,0.308481
2025-07-03T18:52:13.306705,156,3.307,0.093,0.307551
2025-07-03T18:52:13.306736,157,3.319,0.093,0.30866699999999997
2025-07-03T18:52:13.306770,158,3.306,0.093,0.307458
2025-07-03T18:52:13.306805,159,3.303,0.091,0.300573
2025-07-03T18:52:13.306831,160,3.303,0.091,0.300573
2025-07-03T18:52:13.306856,161,3.289,0.092,0.302588
2025-07-03T18:52:13.306881,162,3.298,0.09,0.29682
2025-07-03T18:52:13.306906,163,3.282,0.09,0.29538
2025-07-03T18:52:13.724740,155,3.327,0.093,0.309411
2025-07-03T18:52:13.725117,156,3.317,0.093,0.308481
2025-07-03T18:52:13.725340,157,3.307,0.093,0.307551
2025-07-03T18:52:13.725494,158,3.319,0.093,0.30866699999999997
2025-07-03T18:52:13.725653,159,3.306,0.093,0.307458
2025-07-03T18:52:13.725805,160,3.303,0.091,0.300573
2025-07-03T18:52:13.725942,161,3.303,0.091,0.300573
2025-07-03T18:52:13.726074,162,3.289,0.092,0.302588
2025-07-03T18:52:13.726188,163,3.298,0.09,0.29682
2025-07-03T18:52:13.726296,164,3.282,0.09,0.29538
2025-07-03T18:52:13.726401,165,3.289,0.091,0.299299
2025-07-03T18:52:14.621501,165,3.289,0.09,0.29601
2025-07-03T18:52:14.621898,166,3.276,0.09,0.29484
2025-07-03T18:52:14.622104,167,3.282,0.09,0.29538
2025-07-03T18:52:14.622254,168,3.271,0.089,0.29111899999999996
2025-07-03T18:52:14.622313,169,3.268,0.091,0.297388
2025-07-03T18:52:14.622479,170,3.278,0.091,0.298298
2025-07-03T18:52:14.622622,171,3.263,0.089,0.29040699999999997
2025-07-03T18:52:14.622679,172,3.257,0.089,0.289873
2025-07-03T18:52:14.622878,173,3.263,0.091,0.296933
2025-07-03T18:52:14.623012,174,3.252,0.09,0.29268
2025-07-03T18:52:15.089712,166,3.289,0.09,0.29601
2025-07-03T18:52:15.089926,167,3.276,0.09,0.29484
2025-07-03T18:52:15.090017,168,3.282,0.09,0.29538
2025-07-03T18:52:15.090065,169,3.271,0.089,0.29111899999999996
2025-07-03T18:52:15.090107,170,3.268,0.091,0.297388
2025-07-03T18:52:15.090146,171,3.278,0.091,0.298298
2025-07-03T18:52:15.090184,172,3.263,0.089,0.29040699999999997
2025-07-03T18:52:15.090222,173,3.257,0.089,0.289873
2025-07-03T18:52:15.090259,174,3.263,0.091,0.296933
2025-07-03T18:52:15.090297,175,3.252,0.09,0.29268
2025-07-03T18:52:15.090343,176,3.269,0.091,0.297479
2025-07-03T18:52:16.231903,176,3.262,0.09,0.29358
2025-07-03T18:52:16.232633,177,3.252,0.091,0.295932
2025-07-03T18:52:16.233128,178,3.257,0.091,0.296387
2025-07-03T18:52:16.233661,179,3.248,0.091,0.295568
2025-07-03T18:52:16.233986,180,3.251,0.092,0.29909199999999997
2025-07-03T18:52:16.234590,181,3.256,0.092,0.299552
2025-07-03T18:52:16.235004,182,3.261,0.094,0.30653400000000003
2025-07-03T18:52:16.235671,183,3.254,0.095,0.30913
2025-07-03T18:52:16.235962,184,3.257,0.095,0.309415
2025-07-03T18:52:16.236249,185,3.24,0.095,0.3078
2025-07-03T18:52:16.713896,177,3.262,0.09,0.29358
2025-07-03T18:52:16.714078,178,3.252,0.091,0.295932
2025-07-03T18:52:16.714142,179,3.257,0.091,0.296387
2025-07-03T18:52:16.714191,180,3.248,0.091,0.295568
2025-07-03T18:52:16.714231,181,3.251,0.092,0.29909199999999997
2025-07-03T18:52:16.714269,182,3.256,0.092,0.299552
2025-07-03T18:52:16.714307,183,3.261,0.094,0.30653400000000003
2025-07-03T18:52:16.714346,184,3.254,0.095,0.30913
2025-07-03T18:52:16.714384,185,3.257,0.095,0.309415
2025-07-03T18:52:16.714422,186,3.24,0.095,0.3078
2025-07-03T18:52:16.714465,187,3.259,0.096,0.312864
2025-07-03T18:52:17.624279,187,3.254,0.095,0.30913
2025-07-03T18:52:17.624420,188,3.243,0.097,0.314571
2025-07-03T18:52:17.624467,189,3.242,0.096,0.311232
2025-07-03T18:52:17.624497,190,3.256,0.097,0.315832
2025-07-03T18:52:17.624522,191,3.244,0.098,0.31791200000000003
2025-07-03T18:52:17.624549,192,3.265,0.098,0.31997000000000003
2025-07-03T18:52:17.624574,193,3.25,0.099,0.32175000000000004
2025-07-03T18:52:17.624598,194,3.259,0.099,0.322641
2025-07-03T18:52:17.624624,195,3.252,0.1,0.3252
2025-07-03T18:52:17.624658,196,3.26,0.102,0.33252
2025-07-03T18:52:18.143956,188,3.254,0.095,0.30913
2025-07-03T18:52:18.144094,189,3.243,0.097,0.314571
2025-07-03T18:52:18.144141,190,3.242,0.096,0.311232
2025-07-03T18:52:18.144169,191,3.256,0.097,0.315832
2025-07-03T18:52:18.144195,192,3.244,0.098,0.31791200000000003
2025-07-03T18:52:18.144233,193,3.265,0.098,0.31997000000000003
2025-07-03T18:52:18.144263,194,3.25,0.099,0.32175000000000004
2025-07-03T18:52:18.144288,195,3.259,0.099,0.322641
2025-07-03T18:52:18.144312,196,3.252,0.1,0.3252
2025-07-03T18:52:18.144336,197,3.26,0.102,0.33252
2025-07-03T18:52:18.144360,198,3.27,0.101,0.33027
2025-07-03T18:52:19.067203,198,3.276,0.102,0.33415199999999995
2025-07-03T18:52:19.067385,199,3.277,0.103,0.33753099999999997
2025-07-03T18:52:19.067464,200,3.276,0.103,0.33742799999999995
2025-07-03T18:52:19.067513,201,3.279,0.105,0.34429499999999996
2025-07-03T18:52:19.067555,202,3.273,0.105,0.343665
2025-07-03T18:52:19.067582,203,3.271,0.106,0.346726
2025-07-03T18:52:19.067614,204,3.285,0.106,0.34821
2025-07-03T18:52:19.067642,205,3.275,0.107,0.350425
2025-07-03T18:52:19.067666,206,3.285,0.108,0.35478
2025-07-03T18:52:19.067702,207,3.29,0.107,0.35203
2025-07-03T18:52:19.593996,199,3.276,0.102,0.33415199999999995
2025-07-03T18:52:19.594388,200,3.277,0.103,0.33753099999999997
2025-07-03T18:52:19.594564,201,3.276,0.103,0.33742799999999995
2025-07-03T18:52:19.594747,202,3.279,0.105,0.34429499999999996
2025-07-03T18:52:19.594899,203,3.273,0.105,0.343665
2025-07-03T18:52:19.595047,204,3.271,0.106,0.346726
2025-07-03T18:52:19.595198,205,3.285,0.106,0.34821
2025-07-03T18:52:19.595336,206,3.275,0.107,0.350425
2025-07-03T18:52:19.595467,207,3.285,0.108,0.35478
2025-07-03T18:52:19.595606,208,3.29,0.107,0.35203
2025-07-03T18:52:19.595766,209,3.293,0.109,0.358937
2025-07-03T18:52:20.533919,209,3.305,0.109,0.36024500000000004
2025-07-03T18:52:20.534098,210,3.292,0.109,0.358828
2025-07-03T18:52:20.534170,211,3.296,0.108,0.35596799999999995
2025-07-03T18:52:20.534238,212,3.303,0.109,0.360027
2025-07-03T18:52:20.534291,213,3.313,0.109,0.361117
2025-07-03T18:52:20.534333,214,3.319,0.109,0.361771
2025-07-03T18:52:20.534372,215,3.317,0.11,0.36487
2025-07-03T18:52:20.534422,216,3.328,0.11,0.36607999999999996
2025-07-03T18:52:20.534462,217,3.315,0.111,0.367965
2025-07-03T18:52:20.534502,218,3.333,0.111,0.36996300000000004
2025-07-03T18:52:20.938851,210,3.305,0.109,0.36024500000000004
2025-07-03T18:52:20.939066,211,3.292,0.109,0.358828
2025-07-03T18:52:20.939136,212,3.296,0.108,0.35596799999999995
2025-07-03T18:52:20.939181,213,3.303,0.109,0.360027
2025-07-03T18:52:20.939221,214,3.313,0.109,0.361117
2025-07-03T18:52:20.939272,215,3.319,0.109,0.361771
2025-07-03T18:52:20.939315,216,3.317,0.11,0.36487
2025-07-03T18:52:20.939355,217,3.328,0.11,0.36607999999999996
2025-07-03T18:52:20.939395,218,3.315,0.111,0.367965
2025-07-03T18:52:20.939446,219,3.333,0.111,0.36996300000000004
2025-07-03T18:52:20.939488,220,3.334,0.11,0.36674
2025-07-03T18:52:21.853783,220,3.32,0.109,0.36188
2025-07-03T18:52:21.853976,221,3.33,0.111,0.36963
2025-07-03T18:52:21.854043,222,3.33,0.11,0.3663
2025-07-03T18:52:21.854089,223,3.341,0.11,0.36751
2025-07-03T18:52:21.854128,224,3.329,0.109,0.36286100000000004
2025-07-03T18:52:21.854166,225,3.343,0.11,0.36773
2025-07-03T18:52:21.854204,226,3.339,0.11,0.36729
2025-07-03T18:52:21.854240,227,3.34,0.11,0.3674
2025-07-03T18:52:21.854277,228,3.354,0.108,0.362232
2025-07-03T18:52:21.854314,229,3.342,0.109,0.364278
2025-07-03T18:52:22.296566,221,3.32,0.109,0.36188
2025-07-03T18:52:22.296941,222,3.33,0.111,0.36963
2025-07-03T18:52:22.297131,223,3.33,0.11,0.3663
2025-07-03T18:52:22.297309,224,3.341,0.11,0.36751
2025-07-03T18:52:22.297451,225,3.329,0.109,0.36286100000000004
2025-07-03T18:52:22.297590,226,3.343,0.11,0.36773
2025-07-03T18:52:22.297829,227,3.339,0.11,0.36729
2025-07-03T18:52:22.297976,228,3.34,0.11,0.3674
2025-07-03T18:52:22.298110,229,3.354,0.108,0.362232
2025-07-03T18:52:22.298241,230,3.342,0.109,0.364278
2025-07-03T18:52:22.298369,231,3.349,0.108,0.361692
2025-07-03T18:52:23.696847,232,3.348,0.108,0.36158399999999996
2025-07-03T18:52:23.697034,233,3.345,0.106,0.35457
2025-07-03T18:52:23.697120,234,3.34,0.107,0.35738
