timestamp,seq_num,voltage,current,power
2025-07-03T18:52:38.962104,40,3.353,0.102,0.342006
2025-07-03T18:52:38.962128,41,3.339,0.101,0.337239
2025-07-03T18:52:39.455711,33,3.358,0.106,0.355948
2025-07-03T18:52:39.455841,34,3.346,0.106,0.354676
2025-07-03T18:52:39.455885,35,3.351,0.106,0.35520599999999997
2025-07-03T18:52:39.455920,36,3.358,0.106,0.355948
2025-07-03T18:52:39.455961,37,3.352,0.105,0.35196
2025-07-03T18:52:39.456007,38,3.345,0.105,0.351225
2025-07-03T18:52:39.456070,39,3.348,0.103,0.344844
2025-07-03T18:52:39.456107,40,3.343,0.102,0.34098599999999996
2025-07-03T18:52:39.456138,41,3.353,0.102,0.342006
2025-07-03T18:52:39.456168,42,3.339,0.101,0.337239
2025-07-03T18:52:39.456198,43,3.345,0.101,0.33784500000000006
2025-07-03T18:52:40.888729,44,3.343,0.101,0.337643
2025-07-03T18:52:40.889100,45,3.343,0.1,0.33430000000000004
2025-07-03T18:52:40.889323,46,3.333,0.099,0.329967
2025-07-03T18:52:40.889476,47,3.338,0.099,0.33046200000000003
2025-07-03T18:52:40.889626,48,3.345,0.098,0.32781000000000005
2025-07-03T18:52:40.889834,49,3.328,0.097,0.322816
2025-07-03T18:52:40.890009,50,3.337,0.097,0.323689
2025-07-03T18:52:40.890165,51,3.332,0.096,0.319872
2025-07-03T18:52:40.890330,52,3.327,0.095,0.316065
2025-07-03T18:52:40.890474,53,3.33,0.094,0.31302
2025-07-03T18:52:40.890615,54,3.32,0.095,0.3154
2025-07-03T18:52:41.763888,54,3.314,0.095,0.31483
2025-07-03T18:52:41.764060,55,3.325,0.094,0.31255
2025-07-03T18:52:41.764121,56,3.303,0.094,0.310482
2025-07-03T18:52:41.764165,57,3.319,0.092,0.305348
2025-07-03T18:52:41.764206,58,3.297,0.092,0.303324
2025-07-03T18:52:41.764236,59,3.307,0.092,0.304244
2025-07-03T18:52:41.764274,60,3.293,0.092,0.302956
2025-07-03T18:52:41.764313,61,3.288,0.091,0.299208
2025-07-03T18:52:41.764350,62,3.294,0.091,0.299754
2025-07-03T18:52:41.764379,63,3.282,0.092,0.301944
2025-07-03T18:52:42.331063,55,3.314,0.095,0.31483
2025-07-03T18:52:42.331239,56,3.325,0.094,0.31255
2025-07-03T18:52:42.331314,57,3.303,0.094,0.310482
2025-07-03T18:52:42.331364,58,3.319,0.092,0.305348
2025-07-03T18:52:42.331404,59,3.297,0.092,0.303324
2025-07-03T18:52:42.331441,60,3.307,0.092,0.304244
2025-07-03T18:52:42.331478,61,3.293,0.092,0.302956
2025-07-03T18:52:42.331516,62,3.288,0.091,0.299208
2025-07-03T18:52:42.331554,63,3.294,0.091,0.299754
2025-07-03T18:52:42.331591,64,3.282,0.092,0.301944
2025-07-03T18:52:42.331627,65,3.284,0.09,0.29556
2025-07-03T18:52:43.265914,65,3.278,0.09,0.29502
2025-07-03T18:52:43.266273,66,3.287,0.091,0.29911699999999997
2025-07-03T18:52:43.266577,67,3.284,0.091,0.298844
2025-07-03T18:52:43.266855,68,3.272,0.091,0.29775199999999996
2025-07-03T18:52:43.267013,69,3.269,0.09,0.29421
2025-07-03T18:52:43.267155,70,3.266,0.09,0.29394
2025-07-03T18:52:43.267235,71,3.262,0.09,0.29358
2025-07-03T18:52:43.267286,72,3.265,0.089,0.290585
2025-07-03T18:52:43.267327,73,3.256,0.09,0.29303999999999997
2025-07-03T18:52:43.267367,74,3.265,0.091,0.297115
2025-07-03T18:52:43.755980,66,3.278,0.09,0.29502
2025-07-03T18:52:43.756139,67,3.287,0.091,0.29911699999999997
2025-07-03T18:52:43.756199,68,3.284,0.091,0.298844
2025-07-03T18:52:43.756240,69,3.272,0.091,0.29775199999999996
2025-07-03T18:52:43.756268,70,3.269,0.09,0.29421
2025-07-03T18:52:43.756300,71,3.266,0.09,0.29394
2025-07-03T18:52:43.756332,72,3.262,0.09,0.29358
2025-07-03T18:52:43.756357,73,3.265,0.089,0.290585
2025-07-03T18:52:43.756386,74,3.256,0.09,0.29303999999999997
2025-07-03T18:52:43.756419,75,3.265,0.091,0.297115
2025-07-03T18:52:43.756443,76,3.267,0.091,0.297297
