timestamp,seq_num,voltage,current,power
2025-07-03T18:57:52.765583,85,3.253,0.094,0.305782
2025-07-03T18:57:53.123831,77,3.267,0.091,0.297297
2025-07-03T18:57:53.124014,78,3.253,0.091,0.296023
2025-07-03T18:57:53.124080,79,3.254,0.092,0.299368
2025-07-03T18:57:53.124128,80,3.244,0.092,0.298448
2025-07-03T18:57:53.124173,81,3.246,0.092,0.298632
2025-07-03T18:57:53.124216,82,3.252,0.093,0.302436
2025-07-03T18:57:53.124257,83,3.249,0.093,0.302157
2025-07-03T18:57:53.124298,84,3.247,0.093,0.301971
2025-07-03T18:57:53.124339,85,3.259,0.094,0.306346
2025-07-03T18:57:53.124380,86,3.253,0.094,0.305782
2025-07-03T18:57:53.124420,87,3.247,0.096,0.311712
2025-07-03T18:57:54.029082,87,3.246,0.095,0.30837
2025-07-03T18:57:54.029548,88,3.256,0.096,0.31257599999999996
2025-07-03T18:57:54.029821,89,3.246,0.097,0.31486200000000003
2025-07-03T18:57:54.030024,90,3.261,0.098,0.31957800000000003
2025-07-03T18:57:54.030238,91,3.262,0.097,0.31641400000000003
2025-07-03T18:57:54.030433,92,3.254,0.098,0.318892
2025-07-03T18:57:54.030618,93,3.264,0.1,0.3264
2025-07-03T18:57:54.030816,94,3.255,0.101,0.328755
2025-07-03T18:57:54.031000,95,3.251,0.1,0.3251
2025-07-03T18:57:54.031195,96,3.267,0.1,0.3267
2025-07-03T18:57:54.583919,88,3.246,0.095,0.30837
2025-07-03T18:57:54.584295,89,3.256,0.096,0.31257599999999996
2025-07-03T18:57:54.584566,90,3.246,0.097,0.31486200000000003
2025-07-03T18:57:54.584761,91,3.261,0.098,0.31957800000000003
2025-07-03T18:57:54.584924,92,3.262,0.097,0.31641400000000003
2025-07-03T18:57:54.585086,93,3.254,0.098,0.318892
2025-07-03T18:57:54.585266,94,3.264,0.1,0.3264
2025-07-03T18:57:54.585421,95,3.255,0.101,0.328755
2025-07-03T18:57:54.585572,96,3.251,0.1,0.3251
2025-07-03T18:57:54.585761,97,3.267,0.1,0.3267
2025-07-03T18:57:54.585916,98,3.256,0.101,0.328856
2025-07-03T18:57:55.623884,98,3.258,0.102,0.332316
2025-07-03T18:57:55.624065,99,3.264,0.104,0.339456
2025-07-03T18:57:55.624131,100,3.28,0.103,0.33784
2025-07-03T18:57:55.624177,101,3.269,0.105,0.343245
2025-07-03T18:57:55.624218,102,3.283,0.106,0.347998
2025-07-03T18:57:55.624256,103,3.272,0.105,0.34356
2025-07-03T18:57:55.624295,104,3.281,0.105,0.344505
2025-07-03T18:57:55.624333,105,3.283,0.107,0.351281
2025-07-03T18:57:55.624371,106,3.282,0.107,0.351174
2025-07-03T18:57:55.624413,107,3.289,0.107,0.351923
2025-07-03T18:57:56.094066,99,3.258,0.102,0.332316
2025-07-03T18:57:56.094281,100,3.264,0.104,0.339456
2025-07-03T18:57:56.094361,101,3.28,0.103,0.33784
2025-07-03T18:57:56.094415,102,3.269,0.105,0.343245
2025-07-03T18:57:56.094474,103,3.283,0.106,0.347998
2025-07-03T18:57:56.094526,104,3.272,0.105,0.34356
2025-07-03T18:57:56.094588,105,3.281,0.105,0.344505
2025-07-03T18:57:56.094657,106,3.283,0.107,0.351281
2025-07-03T18:57:56.094710,107,3.282,0.107,0.351174
2025-07-03T18:57:56.094756,108,3.289,0.107,0.351923
2025-07-03T18:57:56.094801,109,3.303,0.108,0.356724
2025-07-03T18:57:56.994173,109,3.298,0.108,0.356184
2025-07-03T18:57:56.994328,110,3.302,0.109,0.359918
2025-07-03T18:57:56.994380,111,3.308,0.108,0.35726399999999997
2025-07-03T18:57:56.994411,112,3.298,0.109,0.359482
2025-07-03T18:57:56.994438,113,3.3,0.109,0.35969999999999996
2025-07-03T18:57:56.994468,114,3.32,0.11,0.36519999999999997
2025-07-03T18:57:56.994504,115,3.325,0.111,0.36907500000000004
2025-07-03T18:57:56.994537,116,3.322,0.11,0.36542
2025-07-03T18:57:56.994561,117,3.326,0.109,0.362534
2025-07-03T18:57:56.994585,118,3.316,0.11,0.36476
2025-07-03T18:58:20.951905,110,3.298,0.108,0.356184
2025-07-03T18:58:20.952073,111,3.302,0.109,0.359918
2025-07-03T18:58:20.952124,112,3.308,0.108,0.35726399999999997
2025-07-03T18:58:20.952155,113,3.298,0.109,0.359482
2025-07-03T18:58:20.952182,114,3.3,0.109,0.35969999999999996
2025-07-03T18:58:20.952209,115,3.32,0.11,0.36519999999999997
2025-07-03T18:58:20.952234,116,3.325,0.111,0.36907500000000004
2025-07-03T18:58:20.952260,117,3.322,0.11,0.36542
2025-07-03T18:58:20.952284,118,3.326,0.109,0.362534
2025-07-03T18:58:20.952310,119,3.316,0.11,0.36476
2025-07-03T18:58:20.952334,120,3.321,0.11,0.36531
2025-07-03T18:58:22.035821,120,3.323,0.109,0.362207
2025-07-03T18:58:22.035954,121,3.333,0.111,0.36996300000000004
2025-07-03T18:58:22.035998,122,3.325,0.109,0.362425
2025-07-03T18:58:22.036030,123,3.331,0.11,0.36641
2025-07-03T18:58:22.036060,124,3.343,0.11,0.36773
2025-07-03T18:58:22.036088,125,3.34,0.108,0.36072
2025-07-03T18:58:22.036115,126,3.346,0.11,0.36806
2025-07-03T18:58:22.036143,127,3.349,0.108,0.361692
2025-07-03T18:58:22.036169,128,3.349,0.109,0.365041
2025-07-03T18:58:22.036195,129,3.351,0.107,0.358557
2025-07-03T18:58:22.590908,121,3.323,0.109,0.362207
2025-07-03T18:58:22.591304,122,3.333,0.111,0.36996300000000004
2025-07-03T18:58:22.591505,123,3.325,0.109,0.362425
2025-07-03T18:58:22.591691,124,3.331,0.11,0.36641
2025-07-03T18:58:22.591859,125,3.343,0.11,0.36773
2025-07-03T18:58:22.592028,126,3.34,0.108,0.36072
2025-07-03T18:58:22.592214,127,3.346,0.11,0.36806
2025-07-03T18:58:22.592394,128,3.349,0.108,0.361692
2025-07-03T18:58:22.592559,129,3.349,0.109,0.365041
2025-07-03T18:58:22.592749,130,3.351,0.107,0.358557
2025-07-03T18:58:22.592931,131,3.343,0.108,0.361044
2025-07-03T18:58:23.155770,122,3.323,0.109,0.362207
2025-07-03T18:58:23.155963,123,3.333,0.111,0.36996300000000004
2025-07-03T18:58:23.156035,124,3.325,0.109,0.362425
2025-07-03T18:58:23.156082,125,3.331,0.11,0.36641
2025-07-03T18:58:23.156134,126,3.343,0.11,0.36773
2025-07-03T18:58:23.156175,127,3.34,0.108,0.36072
2025-07-03T18:58:23.156213,128,3.346,0.11,0.36806
2025-07-03T18:58:23.156252,129,3.349,0.108,0.361692
2025-07-03T18:58:23.156290,130,3.349,0.109,0.365041
2025-07-03T18:58:23.156328,131,3.351,0.107,0.358557
2025-07-03T18:58:23.156366,132,3.343,0.108,0.361044
2025-07-03T18:58:23.156403,133,3.345,0.108,0.36126
2025-07-03T18:58:24.075970,132,3.349,0.107,0.358343
2025-07-03T18:58:24.076197,133,3.344,0.106,0.354464
2025-07-03T18:58:24.076288,134,3.343,0.106,0.354358
2025-07-03T18:58:24.076346,135,3.354,0.105,0.35217
2025-07-03T18:58:24.076399,136,3.343,0.106,0.354358
2025-07-03T18:58:24.076441,137,3.34,0.103,0.34402
2025-07-03T18:58:24.076480,138,3.354,0.103,0.345462
2025-07-03T18:58:24.076520,139,3.341,0.104,0.347464
2025-07-03T18:58:24.076558,140,3.34,0.103,0.34402
2025-07-03T18:58:24.076596,141,3.34,0.102,0.34068
2025-07-03T18:58:24.791764,133,3.349,0.107,0.358343
2025-07-03T18:58:24.791987,134,3.344,0.106,0.354464
2025-07-03T18:58:24.792134,135,3.343,0.106,0.354358
2025-07-03T18:58:24.792218,136,3.354,0.105,0.35217
2025-07-03T18:58:24.792280,137,3.343,0.106,0.354358
2025-07-03T18:58:24.792334,138,3.34,0.103,0.34402
2025-07-03T18:58:24.792386,139,3.354,0.103,0.345462
2025-07-03T18:58:24.792439,140,3.341,0.104,0.347464
2025-07-03T18:58:24.792490,141,3.34,0.103,0.34402
2025-07-03T18:58:24.792542,142,3.34,0.102,0.34068
2025-07-03T18:58:24.792595,143,3.35,0.101,0.33835000000000004
2025-07-03T18:58:26.209062,144,3.348,0.102,0.34149599999999997
2025-07-03T18:58:26.209461,145,3.342,0.099,0.33085800000000004
2025-07-03T18:58:26.209690,146,3.336,0.099,0.330264
2025-07-03T18:58:26.209861,147,3.339,0.098,0.327222
2025-07-03T18:58:26.210030,148,3.344,0.098,0.327712
2025-07-03T18:58:26.210184,149,3.342,0.097,0.324174
2025-07-03T18:58:26.210343,150,3.331,0.096,0.319776
2025-07-03T18:58:26.210499,151,3.329,0.096,0.31958400000000003
2025-07-03T18:58:26.210654,152,3.33,0.096,0.31968
2025-07-03T18:58:26.210793,153,3.329,0.096,0.31958400000000003
2025-07-03T18:58:26.210925,154,3.321,0.095,0.315495
2025-07-03T18:58:27.663984,155,3.317,0.094,0.311798
2025-07-03T18:58:27.664149,156,3.321,0.093,0.308853
2025-07-03T18:58:27.664215,157,3.318,0.094,0.311892
2025-07-03T18:58:27.664252,158,3.31,0.092,0.30452
2025-07-03T18:58:27.664279,159,3.312,0.091,0.301392
2025-07-03T18:58:27.664304,160,3.294,0.092,0.303048
2025-07-03T18:58:27.664329,161,3.3,0.091,0.30029999999999996
2025-07-03T18:58:27.664354,162,3.288,0.092,0.302496
2025-07-03T18:58:27.664378,163,3.295,0.091,0.299845
2025-07-03T18:58:27.664402,164,3.289,0.092,0.302588
2025-07-03T18:58:27.664426,165,3.287,0.091,0.29911699999999997
2025-07-03T18:58:28.704244,165,3.288,0.09,0.29591999999999996
2025-07-03T18:58:28.704392,166,3.276,0.09,0.29484
2025-07-03T18:58:28.704440,167,3.27,0.089,0.29103
2025-07-03T18:58:28.704469,168,3.277,0.091,0.298207
2025-07-03T18:58:28.704495,169,3.283,0.09,0.29546999999999995
2025-07-03T18:58:28.704521,170,3.279,0.09,0.29511
2025-07-03T18:58:28.704545,171,3.272,0.091,0.29775199999999996
2025-07-03T18:58:28.704570,172,3.264,0.09,0.29375999999999997
2025-07-03T18:58:28.704594,173,3.272,0.091,0.29775199999999996
2025-07-03T18:58:28.704619,174,3.255,0.09,0.29295
2025-07-03T18:58:29.293864,166,3.288,0.09,0.29591999999999996
2025-07-03T18:58:29.294006,167,3.276,0.09,0.29484
2025-07-03T18:58:29.294053,168,3.27,0.089,0.29103
2025-07-03T18:58:29.294082,169,3.277,0.091,0.298207
2025-07-03T18:58:29.294110,170,3.283,0.09,0.29546999999999995
2025-07-03T18:58:29.294147,171,3.279,0.09,0.29511
2025-07-03T18:58:29.294173,172,3.272,0.091,0.29775199999999996
2025-07-03T18:58:29.294198,173,3.264,0.09,0.29375999999999997
2025-07-03T18:58:29.294226,174,3.272,0.091,0.29775199999999996
2025-07-03T18:58:29.294259,175,3.255,0.09,0.29295
2025-07-03T18:58:29.294285,176,3.256,0.091,0.29629599999999995
2025-07-03T18:58:30.174143,176,3.263,0.091,0.296933
2025-07-03T18:58:30.174272,177,3.264,0.091,0.29702399999999995
2025-07-03T18:58:30.174322,178,3.265,0.092,0.30038
2025-07-03T18:58:30.174356,179,3.25,0.093,0.30225
2025-07-03T18:58:30.174383,180,3.244,0.091,0.295204
2025-07-03T18:58:30.174409,181,3.249,0.093,0.302157
2025-07-03T18:58:30.174433,182,3.247,0.093,0.301971
2025-07-03T18:58:30.174458,183,3.254,0.094,0.305876
2025-07-03T18:58:30.174484,184,3.246,0.094,0.305124
2025-07-03T18:58:30.174519,185,3.242,0.095,0.30799
2025-07-03T18:58:30.813735,177,3.263,0.091,0.296933
2025-07-03T18:58:30.813868,178,3.264,0.091,0.29702399999999995
2025-07-03T18:58:30.813910,179,3.265,0.092,0.30038
2025-07-03T18:58:30.813939,180,3.25,0.093,0.30225
2025-07-03T18:58:30.813964,181,3.244,0.091,0.295204
2025-07-03T18:58:30.813990,182,3.249,0.093,0.302157
2025-07-03T18:58:30.814026,183,3.247,0.093,0.301971
2025-07-03T18:58:30.814051,184,3.254,0.094,0.305876
2025-07-03T18:58:30.814075,185,3.246,0.094,0.305124
2025-07-03T18:58:30.814099,186,3.242,0.095,0.30799
2025-07-03T18:58:30.814123,187,3.25,0.095,0.30875
2025-07-03T18:58:32.168714,188,3.249,0.096,0.311904
2025-07-03T18:58:32.168863,189,3.259,0.096,0.312864
2025-07-03T18:58:32.168911,190,3.243,0.097,0.314571
2025-07-03T18:58:32.168940,191,3.247,0.098,0.318206
2025-07-03T18:58:32.168966,192,3.259,0.099,0.322641
2025-07-03T18:58:32.168991,193,3.257,0.098,0.319186
2025-07-03T18:58:32.169015,194,3.266,0.099,0.323334
2025-07-03T18:58:32.169039,195,3.267,0.101,0.329967
2025-07-03T18:58:32.169063,196,3.252,0.1,0.3252
2025-07-03T18:58:32.169088,197,3.264,0.102,0.33292799999999995
2025-07-03T18:58:32.169113,198,3.264,0.102,0.33292799999999995
